time,username,text
5/8/13 20:13,bravesearth,A1. I fell like there is a pretty good balance between all the disciplines. #ngsschat
5/8/13 20:14,FredEnde,Q1: I am relatively pleased with the overall balance of content in the #ngss #ngsschat
5/8/13 20:14,Ted_NSTA,"Often, people say that depth of content in #ngss good in general is missing things in *their* area of interest/expertise. #ngsschat"
5/8/13 20:15,Brunsell,"A1: it is important to realize the performance expectations are for all students. some chem, physics concepts are advanced #ngsschat"
5/8/13 20:15,bravesearth,"But again, I think the main concern is how to fit it in to only a few classes. #ngsschat"
5/8/13 20:16,FredEnde,"Often, people say that depth of content in #ngss good in general is missing things in *their* area of interest/expertise. #ngsschat"
5/8/13 20:16,amykfmurphy,"A1- I think big ideas from NSES, Framework, Project2061, etc are well represented. I know many chem folks feel under-represented #ngsschat"
5/8/13 20:17,FredEnde,"A1: it is important to realize the performance expectations are for all students. some chem, physics concepts are advanced #ngsschat"
5/8/13 20:17,tjstockel,"I am focusing on the life sciences because it isn't ""my"" area of expertise.  Not sure how to get to DNA and protein synthesis  #NGSSchat"
5/8/13 20:17,FredEnde,"But again, I think the main concern is how to fit it in to only a few classes. #ngsschat"
5/8/13 20:17,Ted_NSTA,"I think some chem & phys teachers see less than in current curiculum, forgeting that not all students get any chem or phys now #ngsschat"
5/8/13 20:17,FredEnde,"RT @amykfmurphy:I think big ideas from NSES, Framework, Project2061, etc are represented. I know chem folks feel under-represented #ngsschat"
5/8/13 20:17,katiekaufman58,I think MS is good. I can find ways of fitting all I want in.#ngsschat
5/8/13 20:18,FredEnde,"I think some chem & phys teachers see less than in current curiculum, forgeting that not all students get any chem or phys now #ngsschat"
5/8/13 20:18,bravesearth,"A1: it is important to realize the performance expectations are for all students. some chem, physics concepts are advanced #ngsschat"
5/8/13 20:18,FredEnde,"I am focusing on the life sciences because it isn't ""my"" area of expertise.  Not sure how to get to DNA and protein synthesis  #NGSSchat"
5/8/13 20:18,FredEnde,GREAT! RT @katiekaufman58: I think MS is good. I can find ways of fitting all I want in.#ngsschat #ngsschat
5/8/13 20:18,tjstockel,"in LS the specifics of mitosis and meiosis are gone, protein synthesis isn't. 
 #NGSSchat"
5/8/13 20:18,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:18,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:19,FredEnde,RT @bravesearth: @FredEnde @Brunsell Think its important to keep in mind that these are the ideas that ALL students should know.  #ngsschat
5/8/13 20:19,karalu79,"A1: it is important to realize the performance expectations are for all students. some chem, physics concepts are advanced #ngsschat"
5/8/13 20:20,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:20,tjstockel,"@fredEnde  I havent figured out how to teach genetics/transcrip without the speicifics of  mit/meiosis.  so should those 2 be in

 #NGSSchat"
5/8/13 20:21,amykfmurphy,"I think some chem & phys teachers see less than in current curiculum, forgeting that not all students get any chem or phys now #ngsschat"
5/8/13 20:21,Ted_NSTA,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:21,Brunsell,physical science standards provide the basis for a great intro course - but doesn't replace AP physics #ngsschat
5/8/13 20:22,FredEnde,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:22,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:22,FredEnde,"A1: it is important to realize the performance expectations are for all students. some chem, physics concepts are advanced #ngsschat"
5/8/13 20:22,tjstockel,@brunsell agreed but so many kids don't take any physics. wish physics first was embraced at our school #NGSSchat
5/8/13 20:23,FredEnde,"@fredEnde  I havent figured out how to teach genetics/transcrip without the speicifics of  mit/meiosis.  so should those 2 be in

 #NGSSchat"
5/8/13 20:23,FredEnde,RT @tjstockel: @brunsell agreed but so many kids dont take any physics. wish physics first was embraced at our school #ngsschat
5/8/13 20:23,amykfmurphy,physical science standards provide the basis for a great intro course - but doesn't replace AP physics #ngsschat
5/8/13 20:23,amykfmurphy,physical science standards provide the basis for a great intro course - but doesn't replace AP physics #ngsschat
5/8/13 20:24,Ted_NSTA,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:24,FredEnde,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:24,Brunsell,@brunsell agreed but so many kids don't take any physics. wish physics first was embraced at our school #NGSSchat
5/8/13 20:25,bravesearth,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:25,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:26,Brunsell,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:26,Ted_NSTA,"Q2 re: eng. I was fine with how it was in draft 1, but understand other's concerns. I think final release strikes a nice balance. #ngsschat"
5/8/13 20:26,FredEnde,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:26,tjstockel,"A2 I think I liked the format more in draft #2, but sounds like I was a minority
 #NGSSchat"
5/8/13 20:26,FredEnde,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:27,amykfmurphy,A2- I am not sure the engineering is as obvious in the final version as it was in previous drafts...may just be me #ngsschat
5/8/13 20:27,FredEnde,"Personally, I didn't have a problem with engineering being identified ""separately.""  Seemed workable to me. #ngsschat"
5/8/13 20:27,Ted_NSTA,"everyone should read ""unburdening the curriculum"" http://www.project2061.org/publications/designs/ch7intro.htmÂ â€_
 #ngsschat"
5/8/13 20:28,bravesearth,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:28,tjstockel,"I definitely like it worked into each of the traditional domains. I have been using these ideas, never new it was ""engineering"" #NGSSchat"
5/8/13 20:28,FredEnde,A2- I am not sure the engineering is as obvious in the final version as it was in previous drafts...may just be me #ngsschat
5/8/13 20:30,FredEnde,"Q3.  One goal of DCIs was to end â€œmile wide, inch deepâ€ù phenomenon.  Based on DCIs as written, do you see that being the case?  #ngsschat"
5/8/13 20:30,FredEnde,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:31,FredEnde,"I definitely like it worked into each of the traditional domains. I have been using these ideas, never new it was ""engineering"" #NGSSchat"
5/8/13 20:32,bravesearth,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:32,amykfmurphy,A2- I am not sure the engineering is as obvious in the final version as it was in previous drafts...may just be me #ngsschat
5/8/13 20:32,tjstockel,"@fredEnde my explor class made anemometers, didn't work  we are reevaluating redesigning.  #NGSSchat"
5/8/13 20:33,FredEnde,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:33,bravesearth,"Q3.  One goal of DCIs was to end â€œmile wide, inch deepâ€ù phenomenon.  Based on DCIs as written, do you see that being the case?  #ngsschat"
5/8/13 20:33,FredEnde,A2- I am not sure the engineering is as obvious in the final version as it was in previous drafts...may just be me #ngsschat
5/8/13 20:33,karalu79,"A3.  I believe so, yes.  #ngsschat"
5/8/13 20:33,Brunsell,A2- I am not sure the engineering is as obvious in the final version as it was in previous drafts...may just be me #ngsschat
5/8/13 20:34,Brunsell,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:34,FredEnde,"@fredEnde my explor class made anemometers, didn't work  we are reevaluating redesigning.  #NGSSchat"
5/8/13 20:34,tjstockel,"@FredEndeAdv bio class is evaluating popular diet, comparing to RDA and their own eating habits/ reevaluating and improving. #NGSSchat"
5/8/13 20:34,FredEnde,"RT @karalu79: A3.  I believe so, yes.  #ngsschat"
5/8/13 20:34,amykfmurphy,"A3- I think the ""mile wide inch deep"" issue was resolved nicely in #NGSS. Hopefully districts won't interpret into wide curricula #ngsschat"
5/8/13 20:35,bravesearth,"A3.  I believe so, yes.  #ngsschat"
5/8/13 20:35,Brunsell,"A3 Absolutely - DCIs are limited, coherent, and the progression is obvious if you look! #ngsschat"
5/8/13 20:35,tjstockel,@FredEnde physics we reevaluate and redesign every experiment we do (old equipment) lab reports are heavy on error analysis #NGSSchat
5/8/13 20:35,FredEnde,Q2. Engineering's appearance in the DCIs has changed throughout the #NGSS drafts.  Thoughts on its design in final version?  #ngsschat
5/8/13 20:35,Brunsell,"@FredEndeAdv bio class is evaluating popular diet, comparing to RDA and their own eating habits/ reevaluating and improving. #NGSSchat"
5/8/13 20:36,NMedina5,#ngsschat What's the first thing you'd do to roll this out with a staff?  And which is better for teachers to have? DCI or by Topic?
5/8/13 20:36,FredEnde,"Ss primarily study pre-made habitats.  So, why not have them plan/build their own habitats and focus on same ideas? (2/2) #ngsschat"
5/8/13 20:36,FredEnde,"RT @tjstockel: @FredEnde Adv bio class evaluating popular diet, comparing to RDA and own eating habits/reevaluating and improving. #ngsschat"
5/8/13 20:36,Brunsell,#ngsschat What's the first thing you'd do to roll this out with a staff?  And which is better for teachers to have? DCI or by Topic?
5/8/13 20:36,Brunsell,#ngsschat What's the first thing you'd do to roll this out with a staff?  And which is better for teachers to have? DCI or by Topic?
5/8/13 20:37,Brunsell,"Ss primarily study pre-made habitats.  So, why not have them plan/build their own habitats and focus on same ideas? (2/2) #ngsschat"
5/8/13 20:37,FredEnde,"Q3.  One goal of DCIs was to end â€œmile wide, inch deepâ€ù phenomenon.  Based on DCIs as written, do you see that being the case?  #ngsschat"
5/8/13 20:37,karalu79,"A3.  I believe so, yes.  #ngsschat"
5/8/13 20:38,FredEnde,#ngsschat What's the first thing you'd do to roll this out with a staff?  And which is better for teachers to have? DCI or by Topic?
5/8/13 20:39,FredEnde,"A3.  I believe so, yes.  #ngsschat"
5/8/13 20:39,Brunsell,#ngsschat What's the first thing you'd do to roll this out with a staff?  And which is better for teachers to have? DCI or by Topic?
5/8/13 20:39,FredEnde,"Q4. PEs are structured to include Practices, DCIs, CCCs.  What works/doesnâ€™t work in this design?  #ngsschat"
5/8/13 20:40,Brunsell,"Using DCI organization is critical for any course mapping activities.
 #ngsschat"
5/8/13 20:40,bravesearth,"Q3.  One goal of DCIs was to end â€œmile wide, inch deepâ€ù phenomenon.  Based on DCIs as written, do you see that being the case?  #ngsschat"
5/8/13 20:40,Ted_NSTA,"For PD, focus on Practices first. #ngsschat"
5/8/13 20:41,Ted_NSTA,Q4 As far as assessment is concerned. I am waiting to see what the National Academies report due this summer says. #ngsschat
5/8/13 20:41,Brunsell,"A3. It ""works"" if you treat them as performance expectations -- guidance for assessment, not mandates for activities #ngsschat"
5/8/13 20:42,FredEnde,"Q4. PEs are structured to include Practices, DCIs, CCCs.  What works/doesnâ€™t work in this design?  #ngsschat"
5/8/13 20:43,tjstockel,"A4 I think that, once the DCI are  a good start, but PE ties it all together for me #NGSSchat"
5/8/13 20:43,amykfmurphy,A4- I am afraid AL will pull all of that apart when we transform #NGSS into AL College/Career Readiness Stds   #ngsschat
5/8/13 20:43,FredEnde,Q4 As far as assessment is concerned. I am waiting to see what the National Academies report due this summer says. #ngsschat
5/8/13 20:43,bravesearth,"Q3.  One goal of DCIs was to end â€œmile wide, inch deepâ€ù phenomenon.  Based on DCIs as written, do you see that being the case?  #ngsschat"
